epsilon,dataset_size,time,result,query,result_bin
0.75,2000,0.0116550922393798,"133,145,426,110,157,7,152,309,262,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
0.75,2000,0.0109431743621826,"138,142,435,107,153,11,153,310,263,134,158",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
0.75,2000,0.0103955268859863,"138,141,429,104,155,11,153,308,263,143,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
0.75,2000,0.0103743076324462,"138,146,429,108,159,9,150,310,261,136,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0100297927856445,"135,144,431,106,155,10,149,313,263,138,152",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0098378658294677,"137,141,427,108,156,10,147,310,262,138,161",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0099670886993408,"138,143,429,106,156,10,151,310,262,138,153",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0099689960479736,"139,140,436,107,155,11,156,310,265,136,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0100724697113037,"138,142,429,107,156,10,152,310,262,136,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0100660324096679,"135,149,429,107,155,10,153,312,262,137,158",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0106773376464843,"138,142,429,108,155,10,152,310,262,131,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0111310482025146,"138,145,429,107,155,13,150,310,265,138,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0110890865325927,"139,143,431,108,156,8,151,310,262,136,151",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.0,2000,0.0113470554351806,"138,142,428,105,156,11,150,313,262,137,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0109336376190185,"139,143,429,106,155,14,152,309,262,138,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0102765560150146,"138,143,429,106,155,10,152,309,262,135,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0106251239776611,"138,142,429,109,157,11,152,310,263,138,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0113673210144042,"138,144,429,107,156,10,154,311,262,135,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0120911598205566,"139,143,429,107,156,10,151,310,262,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0121972560882568,"140,143,430,108,156,14,152,311,262,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0124828815460205,"138,145,429,108,157,11,154,307,260,138,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0115942955017089,"138,143,429,107,155,10,153,310,262,138,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0116384029388427,"139,143,429,107,154,10,152,310,261,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.25,2000,0.0108695030212402,"138,144,429,106,157,9,154,308,259,134,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.0108277797698974,"137,143,428,107,156,10,152,310,262,138,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.0111305713653564,"138,143,430,105,156,10,151,311,261,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.0117328166961669,"139,144,427,107,156,12,153,309,265,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.0116527080535888,"138,144,429,108,156,11,151,312,263,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.0108342170715332,"138,143,428,107,155,9,152,310,263,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.0107507705688476,"139,142,431,107,155,11,150,309,262,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.010871410369873,"138,143,429,107,157,13,152,310,261,137,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.0112228393554687,"138,142,428,107,155,10,151,311,262,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.011615514755249,"136,143,428,106,156,10,152,311,262,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.5,2000,0.0107109546661376,"139,143,430,107,156,10,152,310,262,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.0104169845581054,"137,141,428,107,155,10,151,310,263,138,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.010793924331665,"138,143,428,107,156,9,152,309,263,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.0105583667755126,"138,143,429,107,156,9,152,310,261,137,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.011566162109375,"139,143,428,107,155,10,153,309,263,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.0104868412017822,"137,143,429,107,156,10,150,309,262,138,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.0115003585815429,"138,143,429,109,157,10,153,312,262,137,154",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.0110516548156738,"138,141,430,106,156,10,153,311,264,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.0124683380126953,"138,144,429,106,156,9,152,310,260,138,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.0118296146392822,"139,142,430,107,155,10,152,310,263,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
1.75,2000,0.0110435485839843,"138,143,428,107,154,12,152,310,262,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0102074146270751,"138,143,429,107,156,10,152,312,263,138,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0104084014892578,"138,143,429,106,158,9,152,309,262,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0102577209472656,"138,143,429,107,155,10,152,311,262,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0103557109832763,"138,142,428,107,155,10,152,311,262,136,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0099570751190185,"139,142,429,106,157,11,153,310,264,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0100519657135009,"138,143,429,107,156,9,152,310,261,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0102529525756835,"139,142,429,107,156,10,152,311,262,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0102159976959228,"141,142,429,107,156,10,152,310,262,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0101637840270996,"138,143,429,107,156,10,153,311,262,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.0,2000,0.0102889537811279,"138,144,429,108,156,10,153,310,261,136,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.010089635848999,"140,142,430,107,156,11,152,311,262,137,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.010021686553955,"138,143,429,106,157,10,152,310,261,136,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.0098369121551513,"141,143,428,109,156,10,152,310,262,137,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.0098524093627929,"139,144,429,107,157,10,152,308,262,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.0098476409912109,"138,143,429,107,155,9,153,309,261,135,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.0101196765899658,"136,143,429,106,156,10,153,310,262,138,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.0119709968566894,"138,144,429,107,156,12,152,310,260,137,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.0122110843658447,"139,143,429,107,154,9,152,310,262,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.0127193927764892,"138,143,429,105,155,10,152,309,262,136,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.25,2000,0.0119104385375976,"139,144,428,106,156,10,152,310,262,137,156",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.5,2000,0.0114557743072509,"138,143,430,107,156,10,152,310,263,137,155",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
2.5,2000,0.010660171508789,"138,143,429,107,155,9,151,309,264,137,157",histogram_age,"55,57,58,62,63,65,68,72,73,74,75"
