dataset_size,epsilon,result,evaluation_tool,tool,sd,query,time
2000,2.75,0.0,query,smartnoise_patectgan,,count_shimmer_db,
2000,2.75,0.0,query,smartnoise_patectgan,,count_test_time,
2000,2.75,0.0,query,smartnoise_patectgan,,count_total_updrs,
2000,2.75,47.44503085960678,query,smartnoise_patectgan,,histogram_age,
2000,2.75,7.3226345860799675,query,smartnoise_patectgan,,histogram_sex,
2000,2.75,4.104395227907756,query,smartnoise_patectgan,,sum_age,
2000,2.75,5.481156722901432,query,smartnoise_patectgan,,sum_dfa,
2000,2.75,513.9062851591875,query,smartnoise_patectgan,,sum_jitter_abs,
2000,2.75,102.5889522636684,query,smartnoise_patectgan,,sum_jitter_percent,
2000,2.75,6.77468550059028,query,smartnoise_patectgan,,sum_motor_updrs,
2000,2.75,16.3446478558621,query,smartnoise_patectgan,,sum_ppe,
2000,2.75,10.050251256281408,query,smartnoise_patectgan,,sum_sex,
2000,2.75,44.09683336226535,query,smartnoise_patectgan,,sum_shimmer,
2000,2.75,30.169446402444315,query,smartnoise_patectgan,,sum_shimmer_db,
2000,2.75,14.100296920802421,query,smartnoise_patectgan,,sum_test_time,
2000,2.75,6.817652952972349,query,smartnoise_patectgan,,sum_total_updrs,
4000,2.75,1.521682340647841,query,smartnoise_patectgan,,avg_age,
4000,2.75,0.5332301824365704,query,smartnoise_patectgan,,avg_dfa,
4000,2.75,502.46487255148764,query,smartnoise_patectgan,,avg_jitter_abs,
4000,2.75,80.42918497348069,query,smartnoise_patectgan,,avg_jitter_percent,
4000,2.75,3.706259735574282,query,smartnoise_patectgan,,avg_motor_updrs,
4000,2.75,10.423569829573935,query,smartnoise_patectgan,,avg_ppe,
4000,2.75,46.350710900473935,query,smartnoise_patectgan,,avg_sex,
4000,2.75,25.1487904924173,query,smartnoise_patectgan,,avg_shimmer,
4000,2.75,43.741586562004755,query,smartnoise_patectgan,,avg_shimmer_db,
4000,2.75,0.5034542729163818,query,smartnoise_patectgan,,avg_test_time,
4000,2.75,9.455960709661442,query,smartnoise_patectgan,,avg_total_updrs,
4000,2.75,0.0,query,smartnoise_patectgan,,count_age,
4000,2.75,0.0,query,smartnoise_patectgan,,count_dfa,
4000,2.75,0.0,query,smartnoise_patectgan,,count_jitter_abs,
4000,2.75,0.0,query,smartnoise_patectgan,,count_jitter_percent,
4000,2.75,0.0,query,smartnoise_patectgan,,count_motor_updrs,
4000,2.75,0.0,query,smartnoise_patectgan,,count_ppe,
4000,2.75,0.0,query,smartnoise_patectgan,,count_sex,
4000,2.75,0.0,query,smartnoise_patectgan,,count_shimmer,
4000,2.75,0.0,query,smartnoise_patectgan,,count_shimmer_db,
4000,2.75,0.0,query,smartnoise_patectgan,,count_test_time,
4000,2.75,0.0,query,smartnoise_patectgan,,count_total_updrs,
4000,2.75,37.88635716472813,query,smartnoise_patectgan,,histogram_age,
4000,2.75,34.81447237820425,query,smartnoise_patectgan,,histogram_sex,
4000,2.75,1.521682340647858,query,smartnoise_patectgan,,sum_age,
4000,2.75,0.5332301824365626,query,smartnoise_patectgan,,sum_dfa,
4000,2.75,502.46487255148776,query,smartnoise_patectgan,,sum_jitter_abs,
4000,2.75,80.42918497348069,query,smartnoise_patectgan,,sum_jitter_percent,
4000,2.75,3.706259735574285,query,smartnoise_patectgan,,sum_motor_updrs,
4000,2.75,10.42356982957393,query,smartnoise_patectgan,,sum_ppe,
4000,2.75,46.350710900473935,query,smartnoise_patectgan,,sum_sex,
4000,2.75,25.148790492417312,query,smartnoise_patectgan,,sum_shimmer,
4000,2.75,43.741586562004755,query,smartnoise_patectgan,,sum_shimmer_db,
4000,2.75,0.5034542729163818,query,smartnoise_patectgan,,sum_test_time,
4000,2.75,9.455960709661436,query,smartnoise_patectgan,,sum_total_updrs,
5000,2.75,3.2026501261668874,query,smartnoise_patectgan,,avg_age,
5000,2.75,3.302474850854252,query,smartnoise_patectgan,,avg_dfa,
5000,2.75,437.9631287771498,query,smartnoise_patectgan,,avg_jitter_abs,
5000,2.75,111.50888001663748,query,smartnoise_patectgan,,avg_jitter_percent,
5000,2.75,0.5362462369120018,query,smartnoise_patectgan,,avg_motor_updrs,
5000,2.75,28.472612977454837,query,smartnoise_patectgan,,avg_ppe,
5000,2.75,59.902370990237095,query,smartnoise_patectgan,,avg_sex,
5000,2.75,60.74131176702486,query,smartnoise_patectgan,,avg_shimmer,
5000,2.75,59.22961699323711,query,smartnoise_patectgan,,avg_shimmer_db,
5000,2.75,10.863164156091006,query,smartnoise_patectgan,,avg_test_time,
5000,2.75,7.59979373462677,query,smartnoise_patectgan,,avg_total_updrs,
5000,2.75,0.0,query,smartnoise_patectgan,,count_age,
5000,2.75,0.0,query,smartnoise_patectgan,,count_dfa,
5000,2.75,0.0,query,smartnoise_patectgan,,count_jitter_abs,
5000,2.75,0.0,query,smartnoise_patectgan,,count_jitter_percent,
5000,2.75,0.0,query,smartnoise_patectgan,,count_motor_updrs,
5000,2.75,0.0,query,smartnoise_patectgan,,count_ppe,
5000,2.75,0.0,query,smartnoise_patectgan,,count_sex,
5000,2.75,0.0,query,smartnoise_patectgan,,count_shimmer,
5000,2.75,0.0,query,smartnoise_patectgan,,count_shimmer_db,
5000,2.75,0.0,query,smartnoise_patectgan,,count_test_time,
5000,2.75,0.0,query,smartnoise_patectgan,,count_total_updrs,
5000,2.75,195.8744852979006,query,smartnoise_patectgan,,histogram_age,
5000,2.75,45.65389034980562,query,smartnoise_patectgan,,histogram_sex,
5000,2.75,3.2026501261668887,query,smartnoise_patectgan,,sum_age,
5000,2.75,3.3024748508542494,query,smartnoise_patectgan,,sum_dfa,
5000,2.75,437.9631287771498,query,smartnoise_patectgan,,sum_jitter_abs,
5000,2.75,111.50888001663748,query,smartnoise_patectgan,,sum_jitter_percent,
5000,2.75,0.5362462369120125,query,smartnoise_patectgan,,sum_motor_updrs,
5000,2.75,28.472612977454837,query,smartnoise_patectgan,,sum_ppe,
5000,2.75,59.902370990237095,query,smartnoise_patectgan,,sum_sex,
5000,2.75,60.741311767024875,query,smartnoise_patectgan,,sum_shimmer,
5000,2.75,59.22961699323711,query,smartnoise_patectgan,,sum_shimmer_db,
5000,2.75,10.863164156091003,query,smartnoise_patectgan,,sum_test_time,
5000,2.75,7.599793734626775,query,smartnoise_patectgan,,sum_total_updrs,
1000,3.0,0.1891344492762399,query,smartnoise_patectgan,,avg_age,
1000,3.0,2.1770536514352448,query,smartnoise_patectgan,,avg_dfa,
1000,3.0,515.1735095097278,query,smartnoise_patectgan,,avg_jitter_abs,
1000,3.0,56.581853881990604,query,smartnoise_patectgan,,avg_jitter_percent,
1000,3.0,4.977187170245027,query,smartnoise_patectgan,,avg_motor_updrs,
1000,3.0,23.162790198667786,query,smartnoise_patectgan,,avg_ppe,
1000,3.0,,query,smartnoise_patectgan,,avg_sex,
1000,3.0,24.616806202636766,query,smartnoise_patectgan,,avg_shimmer,
1000,3.0,3.6217695803366547,query,smartnoise_patectgan,,avg_shimmer_db,
1000,3.0,13.611746339443284,query,smartnoise_patectgan,,avg_test_time,
1000,3.0,12.712646167189451,query,smartnoise_patectgan,,avg_total_updrs,
1000,3.0,0.0,query,smartnoise_patectgan,,count_age,
1000,3.0,0.0,query,smartnoise_patectgan,,count_dfa,
1000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_abs,
1000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_percent,
1000,3.0,0.0,query,smartnoise_patectgan,,count_motor_updrs,
1000,3.0,0.0,query,smartnoise_patectgan,,count_ppe,
1000,3.0,0.0,query,smartnoise_patectgan,,count_sex,
1000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer,
1000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer_db,
1000,3.0,0.0,query,smartnoise_patectgan,,count_test_time,
1000,3.0,0.0,query,smartnoise_patectgan,,count_total_updrs,
1000,3.0,55.49055171081846,query,smartnoise_patectgan,,histogram_age,
1000,3.0,0.0,query,smartnoise_patectgan,,histogram_sex,
1000,3.0,0.18913444927622564,query,smartnoise_patectgan,,sum_age,
1000,3.0,2.1770536514352448,query,smartnoise_patectgan,,sum_dfa,
1000,3.0,515.1735095097278,query,smartnoise_patectgan,,sum_jitter_abs,
1000,3.0,56.581853881990604,query,smartnoise_patectgan,,sum_jitter_percent,
1000,3.0,4.977187170245041,query,smartnoise_patectgan,,sum_motor_updrs,
1000,3.0,23.162790198667782,query,smartnoise_patectgan,,sum_ppe,
1000,3.0,,query,smartnoise_patectgan,,sum_sex,
1000,3.0,24.61680620263677,query,smartnoise_patectgan,,sum_shimmer,
1000,3.0,3.621769580336643,query,smartnoise_patectgan,,sum_shimmer_db,
1000,3.0,13.611746339443274,query,smartnoise_patectgan,,sum_test_time,
1000,3.0,12.712646167189451,query,smartnoise_patectgan,,sum_total_updrs,
2000,3.0,2.7492063008671717,query,smartnoise_patectgan,,avg_age,
2000,3.0,5.324373726407059,query,smartnoise_patectgan,,avg_dfa,
2000,3.0,509.29057784352113,query,smartnoise_patectgan,,avg_jitter_abs,
2000,3.0,57.435990735918395,query,smartnoise_patectgan,,avg_jitter_percent,
2000,3.0,3.5364665799239017,query,smartnoise_patectgan,,avg_motor_updrs,
2000,3.0,2.0169913919973728,query,smartnoise_patectgan,,avg_ppe,
2000,3.0,45.22613065326633,query,smartnoise_patectgan,,avg_sex,
2000,3.0,39.49365660620616,query,smartnoise_patectgan,,avg_shimmer,
2000,3.0,44.44629321857684,query,smartnoise_patectgan,,avg_shimmer_db,
2000,3.0,17.68910076003279,query,smartnoise_patectgan,,avg_test_time,
2000,3.0,3.2121137431799585,query,smartnoise_patectgan,,avg_total_updrs,
2000,3.0,0.0,query,smartnoise_patectgan,,count_age,
2000,3.0,0.0,query,smartnoise_patectgan,,count_dfa,
2000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_abs,
2000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_percent,
2000,3.0,0.0,query,smartnoise_patectgan,,count_motor_updrs,
2000,3.0,0.0,query,smartnoise_patectgan,,count_ppe,
2000,3.0,0.0,query,smartnoise_patectgan,,count_sex,
2000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer,
2000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer_db,
2000,3.0,0.0,query,smartnoise_patectgan,,count_test_time,
2000,3.0,0.0,query,smartnoise_patectgan,,count_total_updrs,
2000,3.0,50.52955383151774,query,smartnoise_patectgan,,histogram_age,
2000,3.0,32.95185563735985,query,smartnoise_patectgan,,histogram_sex,
2000,3.0,2.7492063008671686,query,smartnoise_patectgan,,sum_age,
2000,3.0,5.32437372640706,query,smartnoise_patectgan,,sum_dfa,
2000,3.0,509.29057784352113,query,smartnoise_patectgan,,sum_jitter_abs,
2000,3.0,57.435990735918395,query,smartnoise_patectgan,,sum_jitter_percent,
2000,3.0,3.5364665799238972,query,smartnoise_patectgan,,sum_motor_updrs,
2000,3.0,2.0169913919973723,query,smartnoise_patectgan,,sum_ppe,
2000,3.0,45.22613065326633,query,smartnoise_patectgan,,sum_sex,
2000,3.0,39.49365660620617,query,smartnoise_patectgan,,sum_shimmer,
2000,3.0,44.446293218576834,query,smartnoise_patectgan,,sum_shimmer_db,
2000,3.0,17.689100760032787,query,smartnoise_patectgan,,sum_test_time,
2000,3.0,3.212113743179955,query,smartnoise_patectgan,,sum_total_updrs,
4000,3.0,3.245436105476666,query,smartnoise_patectgan,,avg_age,
4000,3.0,1.7141311511296733,query,smartnoise_patectgan,,avg_dfa,
4000,3.0,464.1266589282283,query,smartnoise_patectgan,,avg_jitter_abs,
4000,3.0,86.37486973473631,query,smartnoise_patectgan,,avg_jitter_percent,
4000,3.0,11.205582120118104,query,smartnoise_patectgan,,avg_motor_updrs,
4000,3.0,3.4951152600046607,query,smartnoise_patectgan,,avg_ppe,
4000,3.0,39.620853080568715,query,smartnoise_patectgan,,avg_sex,
4000,3.0,44.925022640167725,query,smartnoise_patectgan,,avg_shimmer,
4000,3.0,52.14601066894499,query,smartnoise_patectgan,,avg_shimmer_db,
4000,3.0,9.021988925839604,query,smartnoise_patectgan,,avg_test_time,
4000,3.0,7.960714225094463,query,smartnoise_patectgan,,avg_total_updrs,
4000,3.0,0.0,query,smartnoise_patectgan,,count_age,
4000,3.0,0.0,query,smartnoise_patectgan,,count_dfa,
4000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_abs,
4000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_percent,
4000,3.0,0.0,query,smartnoise_patectgan,,count_motor_updrs,
4000,3.0,0.0,query,smartnoise_patectgan,,count_ppe,
4000,3.0,0.0,query,smartnoise_patectgan,,count_sex,
4000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer,
4000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer_db,
4000,3.0,0.0,query,smartnoise_patectgan,,count_test_time,
4000,3.0,0.0,query,smartnoise_patectgan,,count_total_updrs,
4000,3.0,45.22184140534185,query,smartnoise_patectgan,,histogram_age,
4000,3.0,29.759610335561092,query,smartnoise_patectgan,,histogram_sex,
4000,3.0,3.2454361054766734,query,smartnoise_patectgan,,sum_age,
4000,3.0,1.714131151129673,query,smartnoise_patectgan,,sum_dfa,
4000,3.0,464.12665892822844,query,smartnoise_patectgan,,sum_jitter_abs,
4000,3.0,86.37486973473631,query,smartnoise_patectgan,,sum_jitter_percent,
4000,3.0,11.20558212011812,query,smartnoise_patectgan,,sum_motor_updrs,
4000,3.0,3.4951152600046704,query,smartnoise_patectgan,,sum_ppe,
4000,3.0,39.62085308056872,query,smartnoise_patectgan,,sum_sex,
4000,3.0,44.925022640167725,query,smartnoise_patectgan,,sum_shimmer,
4000,3.0,52.14601066894499,query,smartnoise_patectgan,,sum_shimmer_db,
4000,3.0,9.021988925839594,query,smartnoise_patectgan,,sum_test_time,
4000,3.0,7.960714225094461,query,smartnoise_patectgan,,sum_total_updrs,
5000,3.0,5.059105768872206,query,smartnoise_patectgan,,avg_age,
5000,3.0,0.9760462340575131,query,smartnoise_patectgan,,avg_dfa,
5000,3.0,460.44608593025475,query,smartnoise_patectgan,,avg_jitter_abs,
5000,3.0,95.13278009708662,query,smartnoise_patectgan,,avg_jitter_percent,
5000,3.0,0.6548417700231789,query,smartnoise_patectgan,,avg_motor_updrs,
5000,3.0,23.104285411437935,query,smartnoise_patectgan,,avg_ppe,
5000,3.0,30.334728033472803,query,smartnoise_patectgan,,avg_sex,
5000,3.0,43.747833627278766,query,smartnoise_patectgan,,avg_shimmer,
5000,3.0,56.75114148551981,query,smartnoise_patectgan,,avg_shimmer_db,
5000,3.0,12.914388077916339,query,smartnoise_patectgan,,avg_test_time,
5000,3.0,3.8515769043640793,query,smartnoise_patectgan,,avg_total_updrs,
5000,3.0,0.0,query,smartnoise_patectgan,,count_age,
5000,3.0,0.0,query,smartnoise_patectgan,,count_dfa,
5000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_abs,
5000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_percent,
5000,3.0,0.0,query,smartnoise_patectgan,,count_motor_updrs,
5000,3.0,0.0,query,smartnoise_patectgan,,count_ppe,
5000,3.0,0.0,query,smartnoise_patectgan,,count_sex,
5000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer,
5000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer_db,
5000,3.0,0.0,query,smartnoise_patectgan,,count_test_time,
5000,3.0,0.0,query,smartnoise_patectgan,,count_total_updrs,
5000,3.0,299.06992741882635,query,smartnoise_patectgan,,histogram_age,
5000,3.0,23.11925762766641,query,smartnoise_patectgan,,histogram_sex,
5000,3.0,5.059105768872205,query,smartnoise_patectgan,,sum_age,
5000,3.0,0.9760462340575158,query,smartnoise_patectgan,,sum_dfa,
5000,3.0,460.44608593025475,query,smartnoise_patectgan,,sum_jitter_abs,
5000,3.0,95.13278009708661,query,smartnoise_patectgan,,sum_jitter_percent,
5000,3.0,0.654841770023184,query,smartnoise_patectgan,,sum_motor_updrs,
5000,3.0,23.104285411437935,query,smartnoise_patectgan,,sum_ppe,
5000,3.0,30.334728033472803,query,smartnoise_patectgan,,sum_sex,
5000,3.0,43.74783362727877,query,smartnoise_patectgan,,sum_shimmer,
5000,3.0,56.75114148551982,query,smartnoise_patectgan,,sum_shimmer_db,
5000,3.0,12.91438807791633,query,smartnoise_patectgan,,sum_test_time,
5000,3.0,3.8515769043640793,query,smartnoise_patectgan,,sum_total_updrs,
5499,3.0,4.271485518670316,query,smartnoise_patectgan,,avg_age,
5499,3.0,0.2313095223409568,query,smartnoise_patectgan,,avg_dfa,
5499,3.0,458.5499688662839,query,smartnoise_patectgan,,avg_jitter_abs,
5499,3.0,114.8114105214316,query,smartnoise_patectgan,,avg_jitter_percent,
5499,3.0,1.103473882672192,query,smartnoise_patectgan,,avg_motor_updrs,
5499,3.0,8.664809697425415,query,smartnoise_patectgan,,avg_ppe,
5499,3.0,56.24619134673979,query,smartnoise_patectgan,,avg_sex,
5499,3.0,29.503214113660658,query,smartnoise_patectgan,,avg_shimmer,
5499,3.0,60.74249154200506,query,smartnoise_patectgan,,avg_shimmer_db,
5499,3.0,2.9148106244427985,query,smartnoise_patectgan,,avg_test_time,
5499,3.0,2.0482875124574953,query,smartnoise_patectgan,,avg_total_updrs,
5499,3.0,0.0,query,smartnoise_patectgan,,count_age,
5499,3.0,0.0,query,smartnoise_patectgan,,count_dfa,
5499,3.0,0.0,query,smartnoise_patectgan,,count_jitter_abs,
5499,3.0,0.0,query,smartnoise_patectgan,,count_jitter_percent,
5499,3.0,0.0,query,smartnoise_patectgan,,count_motor_updrs,
5499,3.0,0.0,query,smartnoise_patectgan,,count_ppe,
5499,3.0,0.0,query,smartnoise_patectgan,,count_sex,
5499,3.0,0.0,query,smartnoise_patectgan,,count_shimmer,
5499,3.0,0.0,query,smartnoise_patectgan,,count_shimmer_db,
5499,3.0,0.0,query,smartnoise_patectgan,,count_test_time,
5499,3.0,0.0,query,smartnoise_patectgan,,count_total_updrs,
5499,3.0,43.169706482067454,query,smartnoise_patectgan,,histogram_age,
5499,3.0,43.22040489784614,query,smartnoise_patectgan,,histogram_sex,
5499,3.0,4.27148551867033,query,smartnoise_patectgan,,sum_age,
5499,3.0,0.23130952234095814,query,smartnoise_patectgan,,sum_dfa,
5499,3.0,458.5499688662839,query,smartnoise_patectgan,,sum_jitter_abs,
5499,3.0,114.81141052143158,query,smartnoise_patectgan,,sum_jitter_percent,
5499,3.0,1.1034738826721853,query,smartnoise_patectgan,,sum_motor_updrs,
5499,3.0,8.664809697425408,query,smartnoise_patectgan,,sum_ppe,
5499,3.0,56.24619134673979,query,smartnoise_patectgan,,sum_sex,
5499,3.0,29.503214113660647,query,smartnoise_patectgan,,sum_shimmer,
5499,3.0,60.74249154200507,query,smartnoise_patectgan,,sum_shimmer_db,
5499,3.0,2.9148106244427945,query,smartnoise_patectgan,,sum_test_time,
5499,3.0,2.048287512457497,query,smartnoise_patectgan,,sum_total_updrs,
3000,3.0,1.5407628256507915,query,smartnoise_patectgan,,avg_age,
3000,3.0,3.174860359396274,query,smartnoise_patectgan,,avg_dfa,
3000,3.0,490.4830088568938,query,smartnoise_patectgan,,avg_jitter_abs,
3000,3.0,85.18839770766414,query,smartnoise_patectgan,,avg_jitter_percent,
3000,3.0,7.077336535297135,query,smartnoise_patectgan,,avg_motor_updrs,
3000,3.0,2.510136311055531,query,smartnoise_patectgan,,avg_ppe,
3000,3.0,12.377850162866443,query,smartnoise_patectgan,,avg_sex,
3000,3.0,47.13223891724432,query,smartnoise_patectgan,,avg_shimmer,
3000,3.0,18.000111832835216,query,smartnoise_patectgan,,avg_shimmer_db,
3000,3.0,11.942498018510756,query,smartnoise_patectgan,,avg_test_time,
3000,3.0,0.2562051075498368,query,smartnoise_patectgan,,avg_total_updrs,
3000,3.0,0.0,query,smartnoise_patectgan,,count_age,
3000,3.0,0.0,query,smartnoise_patectgan,,count_dfa,
3000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_abs,
3000,3.0,0.0,query,smartnoise_patectgan,,count_jitter_percent,
3000,3.0,0.0,query,smartnoise_patectgan,,count_motor_updrs,
3000,3.0,0.0,query,smartnoise_patectgan,,count_ppe,
3000,3.0,0.0,query,smartnoise_patectgan,,count_sex,
3000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer,
3000,3.0,0.0,query,smartnoise_patectgan,,count_shimmer_db,
3000,3.0,0.0,query,smartnoise_patectgan,,count_test_time,
3000,3.0,0.0,query,smartnoise_patectgan,,count_total_updrs,
3000,3.0,39.39631452672743,query,smartnoise_patectgan,,histogram_age,
3000,3.0,9.037615140683059,query,smartnoise_patectgan,,histogram_sex,
3000,3.0,1.540762825650791,query,smartnoise_patectgan,,sum_age,
3000,3.0,3.1748603593962796,query,smartnoise_patectgan,,sum_dfa,
3000,3.0,490.48300885689366,query,smartnoise_patectgan,,sum_jitter_abs,
3000,3.0,85.18839770766417,query,smartnoise_patectgan,,sum_jitter_percent,
3000,3.0,7.077336535297138,query,smartnoise_patectgan,,sum_motor_updrs,
3000,3.0,2.510136311055537,query,smartnoise_patectgan,,sum_ppe,
3000,3.0,12.37785016286645,query,smartnoise_patectgan,,sum_sex,
3000,3.0,47.132238917244315,query,smartnoise_patectgan,,sum_shimmer,
3000,3.0,18.000111832835223,query,smartnoise_patectgan,,sum_shimmer_db,
3000,3.0,11.94249801851074,query,smartnoise_patectgan,,sum_test_time,
3000,3.0,0.2562051075498435,query,smartnoise_patectgan,,sum_total_updrs,
1000,0.1,0.7075750468912397,,google_dp,,avg_age,136.22688439715995
1000,0.25,0.3664555411632122,,google_dp,,avg_age,134.34478149574676
1000,0.5,0.14599363777564842,,google_dp,,avg_age,128.0425688057458
1000,0.75,0.06830539474714435,,google_dp,,avg_age,124.4301149953303
1000,1.0,0.05515895558142131,,google_dp,,avg_age,144.60093555638656
1000,1.25,0.08928385768231013,,google_dp,,avg_age,124.69939911897842
1000,1.5,0.05174854248092913,,google_dp,,avg_age,136.48755442042687
1000,1.75,0.048854688360815496,,google_dp,,avg_age,161.8002335338452
1000,2.0,0.03602709193249794,,google_dp,,avg_age,161.25763057979984
1000,2.25,0.04507797424942538,,google_dp,,avg_age,157.43000691954632
1000,2.5,0.027520666670085923,,google_dp,,avg_age,155.35355119364988
1000,2.75,0.0171102117168788,,google_dp,,avg_age,157.76111179042127
1000,3.0,0.03267143266178065,,google_dp,,avg_age,152.7300239016182
2000,0.1,0.5774220862617627,,google_dp,,avg_age,121.65984682908262
2000,0.25,0.221078339582529,,google_dp,,avg_age,125.03291597475518
2000,0.5,0.08498517783379429,,google_dp,,avg_age,131.49066854112425
2000,0.75,0.04986293837953322,,google_dp,,avg_age,129.71332309785438
2000,1.0,0.04189409614976818,,google_dp,,avg_age,138.77520616782772
2000,1.25,0.04673572814442078,,google_dp,,avg_age,118.48876745467672
2000,1.5,0.02798535583372736,,google_dp,,avg_age,113.31980589594114
2000,1.75,0.024250896725815242,,google_dp,,avg_age,119.45130046644252
2000,2.0,0.02016656087109219,,google_dp,,avg_age,121.01678317220407
2000,2.25,0.015486610049295137,,google_dp,,avg_age,126.05860765790136
2000,2.5,0.023615949362956,,google_dp,,avg_age,128.2806223527357
2000,2.75,0.009034555168157456,,google_dp,,avg_age,126.5958389797999
2000,3.0,0.01276512459227962,,google_dp,,avg_age,124.83110822826606
3000,0.1,0.18675347403573636,,google_dp,,avg_age,136.2992190267669
3000,0.25,0.09052373397925971,,google_dp,,avg_age,133.26688319207236
3000,0.5,0.05907511588927228,,google_dp,,avg_age,123.31661430391397
3000,0.75,0.02459236583908018,,google_dp,,avg_age,123.89570270723918
3000,1.0,0.021391144024809048,,google_dp,,avg_age,123.09196404360796
3000,1.25,0.019878527706994265,,google_dp,,avg_age,128.8160900730905
3000,1.5,0.018211867642706808,,google_dp,,avg_age,122.46015443079725
3000,1.75,0.01457947691124982,,google_dp,,avg_age,125.55390041745964
3000,2.0,0.007559814416208145,,google_dp,,avg_age,125.03884885626344
3000,2.25,0.014804150024925992,,google_dp,,avg_age,145.89221663521005
3000,2.5,0.008470062851023747,,google_dp,,avg_age,126.9527319069242
3000,2.75,0.006034745988032267,,google_dp,,avg_age,123.62522512711716
3000,3.0,0.00694775870046175,,google_dp,,avg_age,119.63975670861393
4000,0.1,0.19388291773262464,,google_dp,,avg_age,116.69608904440716
4000,0.25,0.04782283325233925,,google_dp,,avg_age,127.6947197269793
4000,0.5,0.04050773596917142,,google_dp,,avg_age,114.36998928957911
4000,0.75,0.018813873947429813,,google_dp,,avg_age,114.63536999403574
4000,1.0,0.02099209962092114,,google_dp,,avg_age,113.1519895394869
4000,1.25,0.01586467067221763,,google_dp,,avg_age,130.07222297155135
4000,1.5,0.011464967852842673,,google_dp,,avg_age,118.73793911743844
4000,1.75,0.007969033687638965,,google_dp,,avg_age,133.64679450541314
4000,2.0,0.01362039182137905,,google_dp,,avg_age,130.8081548449175
4000,2.25,0.009650109755609823,,google_dp,,avg_age,111.7448616964473
4000,2.5,0.006868824565036319,,google_dp,,avg_age,113.35297885185811
4000,2.75,0.009669483144373919,,google_dp,,avg_age,118.76131840588037
4000,3.0,0.006870687076216935,,google_dp,,avg_age,118.72882893088259
5000,0.1,0.16708331311568547,,google_dp,,avg_age,132.71123779378394
5000,0.25,0.07459749347658814,,google_dp,,avg_age,139.37431091910057
5000,0.5,0.022530018978474637,,google_dp,,avg_age,122.23400804291306
5000,0.75,0.0186443251623194,,google_dp,,avg_age,122.59373544754612
5000,1.0,0.022502267141403607,,google_dp,,avg_age,126.82020647429573
5000,1.25,0.015163525717844756,,google_dp,,avg_age,122.49817485138226
5000,1.5,0.006389343092646029,,google_dp,,avg_age,145.51811489441153
5000,1.75,0.01237523768746224,,google_dp,,avg_age,139.54271006514406
5000,2.0,0.008762763562207067,,google_dp,,avg_age,137.09290200925395
5000,2.25,0.009470187049550185,,google_dp,,avg_age,151.53331436799692
5000,2.5,0.004637299465259418,,google_dp,,avg_age,114.24204732086874
5000,2.75,0.006990194297678412,,google_dp,,avg_age,116.90156984764855
5000,3.0,0.005749526573020259,,google_dp,,avg_age,117.44746532526385
5499,0.1,0.2006143768789729,,google_dp,,avg_age,111.52070611852616
5499,0.25,0.06647717785124461,,google_dp,,avg_age,127.92496653834047
5499,0.5,0.03463907808953213,,google_dp,,avg_age,121.15975810049417
5499,0.75,0.017920764921791982,,google_dp,,avg_age,129.71723797723482
5499,1.0,0.011744975822962602,,google_dp,,avg_age,132.579895976951
5499,1.25,0.008907722543836528,,google_dp,,avg_age,129.78914035715846
5499,1.5,0.008600778364524426,,google_dp,,avg_age,108.61052585964939
5499,1.75,0.00950810988189138,,google_dp,,avg_age,112.86910430575983
5499,2.0,0.008960069035638066,,google_dp,,avg_age,117.27344601999235
5499,2.25,0.0062757115078293626,,google_dp,,avg_age,105.78888068578256
5499,2.5,0.003588585919822571,,google_dp,,avg_age,112.84066548217477
5499,2.75,0.00395314848030591,,google_dp,,avg_age,112.84202322408478
5499,3.0,0.003907832507832539,,google_dp,,avg_age,120.04438209446384
1000,0.1,0.6308240401761135,,google_dp,,avg_dfa,128.76477599222193
1000,0.25,0.18798324140447178,,google_dp,,avg_dfa,136.9370541615826
1000,0.5,0.0827511784017549,,google_dp,,avg_dfa,127.4589992603669
1000,0.75,0.09427928188950051,,google_dp,,avg_dfa,120.07615243235226
1000,1.0,0.06677029019827418,,google_dp,,avg_dfa,123.35391509502568
1000,1.25,0.044682204573696316,,google_dp,,avg_dfa,127.39880064060507
1000,1.5,0.04798108742813383,,google_dp,,avg_dfa,129.28962495423383
1000,1.75,0.0537867092279279,,google_dp,,avg_dfa,129.77153028338046
1000,2.0,0.0338170145855723,,google_dp,,avg_dfa,118.98656510061465
